,label,prediction
21715,0,0
21716,1,1
21717,0,0
21718,1,1
21719,1,0
21720,1,1
21721,1,1
21722,0,0
21723,1,1
21724,0,0
21725,1,1
21726,0,0
21727,1,1
21728,1,1
21729,0,0
21730,1,1
21731,0,0
21732,0,0
21733,1,1
21734,1,1
21735,0,0
21736,0,0
21737,0,0
21738,0,0
21739,0,0
21740,0,0
21741,0,0
21742,0,0
21743,0,0
21744,0,0
21745,0,0
21746,0,0
21747,0,0
21748,0,0
21749,0,0
21750,0,0
21751,0,0
21752,0,0
21753,0,0
21754,0,0
21755,0,0
21756,0,0
21757,0,0
21758,0,0
21759,0,0
21760,0,0
21761,0,0
21762,0,0
21763,0,0
21764,0,1
21765,0,0
21766,0,0
21767,0,0
21768,0,0
21769,0,0
21770,0,0
21771,0,1
21772,0,0
21773,0,0
21774,0,0
21775,0,0
21776,0,0
21777,0,0
21778,0,0
21779,0,0
21780,0,0
21781,0,0
21782,0,0
21783,0,0
21784,0,0
21785,0,0
21786,0,0
21787,1,0
21788,0,0
21789,0,0
21790,0,0
21791,0,0
21792,0,0
21793,0,0
21794,0,0
21795,0,0
21796,0,0
21797,0,0
21798,0,0
21799,0,0
21800,0,0
21801,0,0
21802,0,0
21803,0,0
21804,0,0
21805,0,0
21806,0,0
21807,0,0
21808,1,0
21809,1,1
21810,0,0
21811,1,1
21812,0,0
21813,0,0
21814,0,0
21815,0,0
21816,0,0
21817,0,0
21818,0,0
21819,0,0
21820,0,0
21821,0,0
21822,0,0
21823,0,0
21824,0,0
21825,0,0
21826,0,0
21827,0,0
21828,0,0
21829,0,0
21830,0,0
21831,0,0
21832,0,0
21833,0,0
21834,0,0
21835,0,0
21836,0,0
21837,0,0
21838,0,0
21839,0,0
21840,0,0
21841,0,0
21842,0,0
21843,0,0
21844,0,0
21845,0,0
21846,0,0
21847,0,0
21848,0,0
21849,0,0
21850,0,0
21851,0,0
21852,0,0
21853,0,0
21854,0,0
21855,0,0
21856,0,0
21857,1,0
21858,0,0
21859,0,0
21860,1,1
21861,0,1
21862,0,0
21863,0,0
21864,0,0
21865,0,0
21866,0,0
21867,0,0
21868,0,0
21869,0,0
21870,0,0
21871,0,0
21872,0,0
21873,0,0
21874,0,0
21875,0,0
21876,0,0
21877,0,0
21878,0,0
21879,0,0
21880,0,1
21881,1,0
21882,0,0
21883,0,0
21884,0,0
21885,0,0
21886,0,0
21887,0,0
21888,0,0
21889,0,0
21890,0,0
21891,0,0
21892,0,0
21893,0,0
21894,0,0
21895,0,0
21896,0,0
21897,0,0
21898,0,0
21899,1,0
21900,1,1
21901,1,1
21902,0,0
21903,0,0
21904,0,0
21905,0,0
21906,0,0
21907,0,0
21908,0,0
21909,0,0
21910,0,0
21911,0,0
21912,0,0
21913,0,0
21914,0,0
21915,0,0
21916,0,0
21917,0,0
21918,0,0
21919,0,0
21920,0,0
21921,0,0
21922,0,0
21923,0,0
21924,0,0
21925,0,0
21926,0,0
21927,0,0
21928,0,0
21929,0,0
21930,0,1
21931,0,1
21932,0,1
21933,0,0
21934,1,1
21935,0,0
21936,1,1
21937,0,0
21938,0,0
21939,0,1
21940,0,0
21941,0,0
21942,0,0
21943,0,0
21944,0,0
21945,0,0
21946,0,0
21947,0,0
21948,0,0
21949,0,0
21950,0,0
21951,0,0
21952,0,0
21953,0,0
21954,0,0
21955,0,0
21956,0,0
21957,0,0
21958,0,0
21959,0,0
21960,0,0
21961,0,0
21962,0,0
21963,0,0
21964,0,0
21965,0,0
21966,0,0
21967,0,0
21968,0,0
21969,0,0
21970,0,1
21971,0,0
21972,0,0
21973,0,0
21974,0,0
21975,0,0
21976,0,0
21977,0,1
21978,0,0
21979,0,0
21980,0,0
21981,0,0
21982,0,0
21983,0,0
21984,0,0
21985,0,0
21986,0,0
21987,1,1
21988,1,0
21989,0,0
21990,1,1
21991,1,1
21992,0,0
21993,0,0
21994,0,0
21995,1,0
21996,0,0
21997,0,0
21998,1,1
21999,0,0
22000,1,1
22001,1,1
22002,1,1
22003,1,1
22004,1,1
22005,1,1
22006,1,1
22007,1,1
22008,1,1
22009,1,1
22010,1,1
22011,0,0
22012,0,0
22013,1,1
22014,1,1
22015,1,1
22016,1,1
22017,1,1
22018,1,1
22019,1,1
22020,1,1
22021,1,1
22022,1,1
22023,1,1
22024,1,1
22025,1,1
22026,1,1
22027,1,1
22028,1,1
22029,1,1
22030,1,1
22031,1,1
22032,1,1
22033,1,1
22034,1,1
22035,1,1
22036,1,1
22037,1,1
22038,1,1
22039,1,1
22040,1,1
22041,1,1
22042,1,1
22043,1,1
22044,1,1
22045,1,1
22046,1,1
22047,1,1
22048,1,1
22049,1,1
22050,1,1
22051,1,1
22052,1,1
22053,1,1
22054,1,1
22055,1,1
22056,1,1
22057,1,1
22058,1,1
22059,1,1
22060,1,1
22061,1,1
22062,1,1
22063,1,1
22064,1,1
22065,1,1
22066,1,1
22067,1,1
22068,1,1
22069,1,1
22070,1,1
22071,1,1
22072,1,1
22073,1,1
22074,1,1
22075,1,1
22076,1,1
22077,1,1
22078,1,1
22079,1,1
22080,1,1
22081,1,1
22082,1,1
22083,1,1
22084,1,1
22085,1,1
22086,1,1
22087,1,1
22088,1,1
22089,1,1
22090,1,1
22091,1,1
22092,1,1
22093,1,1
22094,1,1
22095,1,1
22096,1,1
22097,1,1
22098,1,1
22099,1,1
22100,1,1
22101,1,1
22102,1,1
22103,1,1
22104,1,1
22105,1,1
22106,1,1
22107,1,1
22108,1,1
22109,1,1
22110,1,1
22111,1,1
22112,1,1
22113,1,1
22114,1,1
22115,0,0
22116,1,1
22117,1,1
22118,1,1
22119,1,1
22120,1,1
22121,1,1
22122,1,1
22123,1,1
22124,1,1
22125,1,1
22126,1,1
22127,1,1
22128,1,1
22129,1,1
22130,1,1
22131,1,1
22132,1,1
22133,1,1
22134,1,1
22135,1,1
22136,1,1
22137,1,1
22138,1,1
22139,1,1
22140,1,1
22141,1,1
22142,1,1
22143,1,1
22144,1,1
22145,1,1
22146,1,1
22147,1,1
22148,1,1
22149,1,1
22150,1,1
22151,1,1
22152,1,1
22153,1,1
22154,1,1
22155,1,1
22156,1,1
22157,1,1
22158,1,1
22159,1,1
22160,1,1
22161,1,1
22162,1,1
22163,1,1
22164,1,1
22165,1,1
22166,1,1
22167,1,1
22168,1,1
22169,1,1
22170,1,1
22171,1,1
22172,1,1
22173,1,1
22174,1,1
22175,1,1
22176,1,1
22177,1,1
22178,1,1
22179,1,1
22180,1,1
22181,1,1
22182,1,1
22183,1,1
22184,1,1
22185,1,1
22186,1,1
22187,1,1
22188,1,1
22189,1,1
22190,1,1
22191,1,1
22192,1,1
22193,1,1
22194,1,1
22195,1,1
22196,1,1
22197,1,1
22198,1,1
22199,1,1
22200,1,1
22201,1,1
22202,1,1
22203,1,1
22204,1,1
22205,1,1
22206,1,1
22207,1,1
22208,1,1
22209,1,1
22210,1,1
22211,1,1
22212,1,1
22213,1,1
22214,1,1
22215,1,1
22216,1,1
22217,1,1
22218,1,1
22219,1,1
22220,1,1
22221,1,1
22222,1,1
22223,1,1
22224,1,1
22225,1,1
22226,1,1
22227,1,1
22228,1,1
22229,1,1
22230,1,1
22231,1,1
22232,1,1
22233,1,1
22234,1,1
22235,1,1
22236,1,1
22237,1,1
22238,1,1
22239,1,1
22240,1,1
22241,1,1
22242,1,1
22243,1,1
22244,1,1
22245,1,1
22246,1,1
22247,1,1
22248,1,1
22249,1,1
22250,1,1
22251,1,1
22252,1,1
22253,1,1
22254,1,1
22255,1,1
22256,1,1
22257,1,1
22258,1,1
22259,1,1
22260,1,1
22261,1,1
22262,1,1
22263,1,1
22264,1,1
22265,1,1
22266,1,1
22267,1,1
22268,1,1
22269,1,1
22270,1,1
22271,1,1
22272,1,1
22273,1,1
22274,1,1
22275,1,1
22276,1,1
22277,1,1
22278,1,1
22279,1,1
22280,1,1
22281,1,1
22282,1,1
22283,1,1
22284,1,1
22285,1,1
22286,1,1
22287,1,1
22288,1,1
22289,1,1
22290,1,1
22291,1,1
22292,1,1
22293,1,1
22294,1,1
22295,0,0
22296,1,1
22297,1,1
22298,1,1
22299,1,1
22300,1,1
22301,1,1
22302,1,1
22303,1,1
22304,1,1
22305,1,1
22306,1,1
22307,0,0
22308,1,1
22309,1,1
22310,1,1
22311,1,1
22312,0,0
22313,1,1
22314,0,0
22315,1,1
22316,1,1
22317,1,1
22318,1,1
22319,1,1
22320,1,1
22321,1,1
22322,1,1
22323,1,1
22324,1,1
22325,1,1
22326,1,1
22327,1,1
22328,1,1
22329,1,1
22330,1,1
22331,1,1
22332,1,1
22333,0,0
22334,1,1
22335,0,0
22336,0,0
22337,1,1
22338,1,1
22339,1,1
22340,1,1
22341,1,1
22342,1,1
22343,1,1
22344,1,1
22345,1,1
22346,1,1
22347,1,1
22348,1,1
22349,1,1
22350,1,1
22351,1,1
22352,1,1
22353,1,1
22354,1,1
22355,1,1
22356,1,1
22357,1,1
22358,1,1
22359,1,1
22360,1,1
22361,1,1
22362,1,1
22363,1,1
22364,1,1
22365,1,1
22366,1,1
22367,1,1
22368,1,1
22369,1,1
22370,1,1
22371,1,1
22372,1,1
22373,1,1
22374,1,1
22375,1,1
22376,1,1
22377,1,1
22378,1,1
22379,1,1
22380,1,1
22381,1,1
22382,1,1
22383,1,1
22384,1,1
22385,1,1
22386,1,1
22387,1,1
22388,1,1
22389,1,1
22390,1,1
22391,1,1
22392,1,1
22393,1,1
22394,1,1
22395,1,1
22396,1,1
22397,1,1
22398,0,0
22399,1,1
22400,1,1
22401,1,1
22402,1,1
22403,1,1
22404,1,1
22405,1,1
22406,1,1
22407,0,0
22408,0,0
22409,1,1
22410,1,1
22411,1,1
22412,1,1
22413,1,1
22414,1,1
22415,1,1
22416,1,1
22417,1,1
22418,1,1
22419,1,1
22420,1,1
22421,1,1
22422,1,1
22423,1,1
22424,0,0
22425,1,1
22426,1,1
22427,1,1
22428,1,1
22429,1,1
22430,1,1
22431,1,1
22432,1,1
22433,1,1
22434,1,1
22435,1,1
22436,1,1
22437,1,1
22438,1,1
22439,1,1
22440,1,1
22441,1,1
22442,1,1
22443,1,1
22444,1,1
22445,0,0
22446,0,0
22447,0,0
22448,1,1
22449,1,1
22450,1,1
22451,1,1
22452,1,1
22453,1,1
22454,1,1
22455,1,1
22456,1,1
22457,1,1
22458,1,1
22459,1,1
22460,1,1
22461,1,1
22462,1,1
22463,1,1
22464,1,1
22465,1,1
22466,1,1
22467,1,1
22468,1,1
22469,1,1
22470,1,1
22471,1,1
22472,1,1
22473,1,1
22474,1,1
22475,1,1
22476,1,1
22477,1,1
22478,1,1
22479,1,1
22480,1,1
22481,1,1
22482,1,1
22483,1,1
22484,1,1
22485,1,1
22486,1,1
22487,1,1
22488,1,1
22489,1,1
22490,1,1
22491,1,1
22492,1,1
22493,1,1
22494,0,0
22495,1,1
22496,1,1
22497,1,1
22498,1,1
22499,1,1
22500,1,1
22501,1,1
22502,0,0
22503,0,0
22504,1,1
22505,1,1
22506,1,1
22507,1,1
22508,1,1
22509,1,1
22510,1,1
22511,1,1
22512,1,1
22513,1,1
22514,1,1
22515,1,1
22516,1,1
22517,1,1
22518,1,1
22519,1,1
22520,1,1
22521,1,1
22522,1,1
22523,1,1
22524,0,0
22525,1,1
22526,1,1
22527,1,1
22528,1,1
22529,1,1
22530,1,1
22531,1,1
22532,1,1
22533,1,1
22534,1,1
22535,1,1
22536,1,1
22537,1,1
22538,1,1
22539,1,1
22540,1,1
22541,1,1
22542,1,1
22543,1,1
22544,1,1
22545,1,1
22546,1,1
22547,1,1
22548,1,1
22549,1,1
22550,1,1
22551,1,1
22552,1,1
22553,1,1
22554,1,1
22555,1,1
22556,1,1
22557,1,1
22558,1,1
22559,1,1
22560,1,1
22561,1,1
22562,1,1
22563,1,1
22564,1,1
22565,1,1
22566,1,1
22567,1,1
22568,1,1
22569,1,1
22570,1,1
22571,1,1
22572,1,1
22573,1,1
22574,1,1
22575,0,0
22576,1,1
22577,1,1
22578,1,1
22579,1,1
22580,1,1
22581,1,1
22582,1,1
22583,0,0
22584,1,1
22585,1,1
22586,1,1
22587,1,1
22588,1,1
22589,1,1
22590,1,1
22591,1,1
22592,0,0
22593,1,1
22594,1,1
22595,1,1
22596,1,1
22597,1,1
22598,1,1
22599,1,1
22600,0,0
22601,1,1
22602,1,1
22603,1,1
22604,1,1
22605,0,0
22606,1,1
22607,1,1
22608,1,1
22609,1,1
22610,1,1
22611,1,1
22612,1,1
22613,1,1
22614,1,1
22615,1,1
22616,1,1
22617,1,1
22618,1,1
22619,1,1
22620,1,1
22621,1,1
22622,1,1
22623,1,1
22624,1,1
22625,1,1
22626,1,1
22627,1,1
22628,1,1
22629,1,1
22630,1,1
22631,1,1
22632,1,1
22633,1,1
22634,1,1
22635,1,1
22636,1,1
22637,1,1
22638,1,1
22639,1,1
22640,1,1
22641,1,1
22642,1,1
22643,1,1
22644,1,1
22645,1,1
22646,1,1
22647,1,1
22648,1,1
22649,1,1
22650,1,1
22651,1,1
22652,1,1
22653,1,1
22654,1,1
22655,1,1
22656,1,1
22657,1,1
22658,1,1
22659,1,1
22660,1,1
22661,0,0
22662,1,1
22663,1,1
22664,1,1
22665,1,1
22666,1,1
22667,1,1
22668,1,1
22669,1,1
22670,1,1
22671,1,1
22672,1,1
22673,1,1
22674,1,1
22675,1,1
22676,1,1
22677,1,1
22678,1,1
22679,1,1
22680,1,1
22681,1,1
22682,1,1
22683,1,1
22684,1,1
22685,1,1
22686,1,1
22687,1,1
22688,1,1
22689,1,1
22690,1,1
22691,1,1
22692,0,0
22693,1,1
22694,1,1
22695,1,1
22696,1,1
22697,1,1
22698,1,1
22699,1,1
22700,1,1
22701,1,1
22702,1,1
22703,1,1
22704,1,1
22705,1,1
22706,1,1
22707,1,1
22708,1,1
22709,1,1
22710,1,1
22711,1,1
22712,1,1
22713,1,1
22714,1,1
22715,1,1
22716,1,1
22717,1,1
22718,1,1
22719,1,1
22720,1,1
22721,1,1
22722,1,1
22723,1,1
22724,1,1
22725,1,1
22726,1,1
22727,1,1
22728,1,1
22729,1,1
22730,1,1
22731,1,1
22732,1,1
22733,1,1
22734,1,1
22735,1,1
22736,1,1
22737,1,1
22738,1,1
22739,1,1
22740,1,1
22741,1,1
22742,1,1
22743,1,1
22744,1,1
22745,1,1
22746,1,1
22747,1,1
22748,1,1
22749,0,0
22750,1,1
22751,0,0
22752,1,1
22753,1,1
22754,0,0
22755,1,1
22756,1,1
22757,1,1
22758,1,1
22759,1,1
22760,1,1
22761,1,1
22762,1,1
22763,1,1
22764,1,1
22765,1,1
22766,1,1
22767,1,1
22768,1,1
22769,1,1
22770,1,1
22771,1,1
22772,1,1
22773,1,1
22774,1,1
22775,1,1
22776,1,1
22777,1,1
22778,1,1
22779,1,1
22780,1,1
22781,1,1
22782,1,1
22783,1,1
22784,1,1
22785,1,1
22786,1,1
22787,1,1
22788,1,1
22789,1,1
22790,1,1
22791,1,1
22792,1,1
22793,1,1
22794,1,1
22795,1,1
22796,1,1
22797,1,1
22798,1,1
22799,1,1
22800,1,1
22801,1,1
22802,1,1
22803,1,1
22804,1,1
22805,1,1
22806,1,1
22807,1,1
22808,1,1
22809,1,1
22810,1,1
22811,1,1
22812,1,1
22813,1,1
22814,1,1
22815,0,0
22816,1,1
22817,1,1
22818,1,1
22819,1,1
22820,1,1
22821,1,1
22822,1,1
22823,1,0
22824,1,1
22825,1,1
22826,1,1
22827,1,1
22828,1,1
22829,1,1
22830,1,1
22831,1,1
22832,1,1
22833,1,1
22834,1,1
22835,1,1
22836,1,1
22837,1,1
22838,1,1
22839,1,1
22840,1,1
22841,1,1
22842,1,1
22843,1,1
22844,1,1
22845,1,1
22846,1,1
22847,1,1
22848,1,1
22849,1,1
22850,1,1
22851,1,1
22852,1,1
22853,1,1
22854,1,1
22855,1,1
22856,1,1
22857,1,1
22858,1,1
22859,1,1
22860,1,1
22861,1,1
22862,1,1
22863,1,1
22864,1,1
22865,1,1
22866,1,1
22867,1,1
22868,1,1
22869,1,1
22870,1,1
22871,1,1
22872,1,1
22873,1,1
22874,1,1
22875,1,1
22876,1,1
22877,1,1
22878,1,1
22879,1,1
22880,1,1
22881,1,1
22882,1,1
22883,1,1
22884,1,1
22885,1,1
22886,1,1
22887,1,1
22888,1,1
22889,1,1
22890,1,1
22891,1,1
22892,1,1
22893,1,1
22894,1,1
22895,1,1
22896,1,1
22897,1,1
22898,1,1
22899,1,1
22900,1,1
22901,1,1
22902,1,1
22903,1,1
22904,1,1
22905,1,1
22906,0,0
22907,1,1
22908,1,1
22909,1,1
22910,1,1
22911,1,1
22912,1,1
22913,1,1
22914,1,1
22915,1,1
22916,1,1
22917,1,1
22918,1,1
22919,1,1
22920,1,1
22921,1,1
22922,1,1
22923,1,1
22924,1,1
22925,1,1
22926,1,1
22927,1,1
22928,1,1
22929,1,1
22930,1,1
22931,1,1
22932,1,1
22933,1,1
22934,1,1
22935,1,1
22936,1,1
22937,1,1
22938,1,1
22939,1,1
22940,0,0
22941,1,1
22942,1,1
22943,1,1
22944,1,1
22945,1,1
22946,1,1
22947,1,1
22948,1,1
22949,1,1
22950,1,1
22951,1,1
22952,1,1
22953,1,1
22954,1,1
22955,1,1
22956,1,1
22957,1,1
22958,1,1
22959,1,1
22960,1,1
22961,1,1
22962,1,1
22963,1,1
22964,1,1
22965,1,1
22966,1,1
22967,1,1
22968,1,1
22969,1,1
22970,1,1
22971,0,0
22972,0,0
22973,1,1
22974,1,1
22975,1,1
22976,1,1
22977,1,1
22978,1,1
22979,1,1
22980,1,1
22981,1,1
22982,1,1
22983,1,1
22984,0,0
22985,1,1
22986,1,1
22987,1,1
22988,1,1
22989,1,1
22990,1,1
22991,1,1
22992,1,1
22993,1,1
22994,1,1
22995,1,1
22996,0,0
22997,1,1
22998,1,1
22999,1,1
23000,1,1
23001,1,1
23002,1,1
23003,1,1
23004,1,1
23005,1,1
23006,1,1
23007,1,1
23008,1,1
23009,1,1
23010,1,1
23011,1,1
23012,1,1
23013,1,1
23014,1,1
23015,1,1
23016,1,1
23017,1,1
23018,1,1
23019,1,1
23020,1,1
23021,1,1
23022,1,1
23023,1,1
23024,1,1
23025,1,1
23026,1,1
23027,1,1
23028,1,1
23029,1,1
23030,1,1
23031,1,1
23032,1,1
23033,1,1
23034,1,1
23035,1,1
23036,1,1
23037,1,1
23038,1,1
23039,1,1
23040,1,1
23041,1,1
23042,1,1
23043,1,1
23044,1,1
23045,1,1
23046,1,1
23047,1,1
23048,1,1
23049,1,1
23050,1,1
23051,1,1
23052,1,1
23053,0,0
23054,1,1
23055,0,0
23056,1,1
23057,1,1
23058,1,1
23059,1,1
23060,1,1
23061,1,1
23062,1,1
23063,1,1
23064,1,1
23065,1,1
23066,1,1
23067,1,1
23068,1,1
23069,1,1
23070,1,1
23071,1,1
23072,1,1
23073,1,1
23074,1,1
23075,1,1
23076,1,1
23077,1,1
23078,1,1
23079,1,1
23080,1,1
23081,1,1
23082,1,1
23083,1,1
23084,1,1
23085,1,1
23086,1,1
23087,1,1
23088,1,1
23089,1,1
23090,1,1
23091,1,1
23092,1,1
23093,1,1
23094,1,1
23095,1,1
23096,1,1
23097,1,1
23098,1,1
23099,1,1
23100,1,1
23101,1,1
23102,1,1
23103,1,1
23104,1,1
23105,1,1
23106,1,1
23107,1,1
23108,1,1
23109,1,1
23110,1,1
23111,1,1
23112,1,1
23113,1,1
23114,1,1
23115,1,1
23116,1,1
23117,1,1
23118,1,1
23119,1,1
23120,1,1
23121,1,1
23122,1,1
23123,1,1
23124,1,1
23125,1,1
23126,1,1
23127,1,1
23128,1,1
23129,1,1
23130,1,1
23131,1,1
23132,1,1
23133,1,1
23134,1,1
23135,1,1
23136,1,1
23137,1,1
23138,1,1
23139,1,1
23140,1,1
23141,1,1
23142,1,1
23143,1,1
23144,1,1
23145,1,1
23146,1,1
23147,1,1
23148,1,1
23149,1,1
23150,1,1
23151,1,1
23152,1,1
23153,1,1
23154,1,1
23155,1,1
23156,1,1
23157,1,1
23158,1,1
23159,1,1
23160,1,1
23161,1,1
23162,1,1
23163,1,1
23164,1,1
23165,1,1
23166,1,1
23167,1,1
23168,1,1
23169,1,1
23170,1,1
23171,1,1
23172,1,1
23173,1,1
23174,1,1
23175,1,1
23176,1,1
23177,1,1
23178,1,1
23179,1,1
23180,1,1
23181,1,1
23182,1,1
23183,1,1
23184,1,1
23185,1,1
23186,1,1
23187,1,1
23188,1,1
23189,1,1
23190,1,1
23191,1,1
23192,1,1
23193,1,1
23194,1,1
23195,1,1
23196,1,1
23197,1,1
23198,1,1
23199,1,1
23200,1,1
23201,1,1
23202,1,1
23203,1,1
23204,1,1
23205,1,1
23206,1,1
23207,1,1
23208,1,1
23209,1,1
23210,1,1
23211,1,1
23212,1,1
23213,1,1
23214,1,1
23215,1,1
23216,1,1
23217,1,1
23218,1,1
23219,1,1
23220,1,1
23221,1,1
23222,1,1
23223,1,1
23224,1,1
23225,1,1
23226,1,1
23227,1,1
23228,1,1
23229,0,0
23230,0,0
23231,1,1
23232,1,1
23233,1,1
23234,1,1
23235,1,1
23236,1,1
23237,1,1
23238,1,1
23239,1,1
23240,1,1
23241,1,1
23242,1,1
23243,1,1
23244,1,1
23245,1,1
23246,1,1
23247,1,1
23248,1,1
23249,1,1
23250,1,1
23251,1,1
23252,1,1
23253,1,1
23254,1,1
23255,1,1
23256,1,1
23257,1,1
23258,1,1
23259,1,1
23260,1,1
23261,1,1
23262,1,1
23263,1,1
23264,1,1
23265,1,1
23266,1,1
23267,1,1
23268,1,1
23269,1,1
23270,1,1
23271,1,1
23272,1,1
23273,1,1
23274,1,1
23275,1,1
23276,1,1
23277,1,1
23278,1,1
23279,1,1
23280,1,1
23281,1,1
23282,1,1
23283,1,1
23284,1,1
23285,1,1
23286,1,1
23287,1,1
23288,1,1
23289,1,1
23290,1,1
23291,1,1
23292,1,1
23293,1,1
23294,1,1
23295,1,1
23296,1,1
23297,1,1
23298,1,1
23299,1,1
23300,1,1
23301,1,1
23302,1,1
23303,1,1
23304,1,1
23305,1,1
23306,1,1
23307,1,1
23308,1,1
23309,1,1
23310,1,1
23311,1,1
23312,1,1
23313,1,1
23314,1,1
23315,1,1
23316,1,1
23317,1,1
23318,1,1
23319,1,1
23320,1,1
23321,1,1
23322,1,1
23323,0,0
23324,1,1
23325,1,1
23326,1,1
23327,1,1
23328,1,1
23329,1,1
23330,1,1
23331,0,0
23332,1,1
23333,1,1
23334,1,1
23335,1,1
23336,1,1
23337,1,1
23338,1,1
23339,1,1
23340,1,1
23341,1,1
23342,1,1
23343,1,1
23344,1,1
23345,1,1
23346,1,1
23347,1,1
23348,1,1
23349,1,1
23350,1,1
23351,1,1
23352,1,1
23353,1,1
23354,1,1
23355,1,1
23356,1,1
23357,1,1
23358,1,1
23359,1,1
23360,1,1
23361,1,1
23362,1,1
23363,1,1
23364,1,1
23365,1,1
23366,1,1
23367,1,1
23368,1,1
23369,1,1
23370,1,1
23371,1,1
23372,1,1
23373,1,1
23374,1,1
23375,1,1
23376,1,1
23377,1,1
23378,1,1
23379,1,1
23380,1,1
23381,1,1
23382,1,1
23383,1,1
23384,1,1
23385,1,1
23386,1,1
23387,1,1
23388,1,1
23389,1,1
23390,1,1
23391,1,1
23392,1,1
23393,1,1
23394,1,1
23395,1,1
23396,1,1
23397,1,1
23398,1,1
23399,1,1
23400,1,1
23401,1,1
23402,1,1
23403,1,1
23404,1,1
23405,1,1
23406,1,1
23407,1,1
23408,1,1
23409,1,1
23410,1,1
23411,1,1
23412,1,1
23413,1,1
23414,1,1
23415,1,1
23416,1,1
23417,1,1
23418,1,1
23419,1,1
23420,1,1
23421,1,1
23422,1,1
23423,1,1
23424,1,1
23425,1,1
23426,1,1
23427,1,1
23428,1,1
23429,1,1
23430,1,1
23431,1,1
23432,1,1
23433,1,1
23434,1,1
23435,1,1
23436,1,1
23437,1,1
23438,1,1
23439,1,1
23440,1,1
23441,1,1
23442,1,1
23443,1,1
23444,1,1
23445,1,1
23446,1,1
23447,1,1
23448,1,1
23449,1,1
23450,1,1
23451,1,1
23452,1,1
23453,1,1
23454,1,1
23455,1,1
23456,1,1
23457,1,1
23458,1,1
23459,1,1
23460,1,1
23461,1,1
23462,1,1
23463,1,1
23464,1,1
23465,1,1
23466,1,1
23467,1,1
23468,1,1
23469,1,1
23470,1,1
23471,1,1
23472,1,1
23473,1,1
23474,1,1
23475,1,1
23476,1,1
23477,1,1
23478,1,1
23479,1,1
23480,1,1
23481,1,1
23482,1,1
23483,1,1
23484,1,1
23485,1,1
23486,1,1
23487,1,1
23488,1,1
23489,1,1
23490,1,1
23491,1,1
23492,1,1
23493,1,1
23494,1,1
23495,1,1
23496,1,1
23497,1,1
23498,1,1
23499,1,1
23500,1,1
23501,1,1
23502,1,1
23503,1,1
23504,1,1
23505,1,1
23506,1,1
23507,1,1
23508,1,1
23509,1,1
23510,1,1
23511,1,1
23512,1,1
23513,1,1
23514,1,1
23515,1,1
23516,1,1
23517,1,1
23518,1,1
23519,1,1
23520,1,1
23521,1,1
23522,1,1
23523,1,1
23524,1,1
23525,1,1
23526,1,1
23527,1,1
23528,1,1
23529,1,1
23530,1,1
23531,1,1
23532,0,0
23533,0,0
23534,1,1
23535,1,1
23536,1,1
23537,1,1
23538,1,1
23539,1,1
23540,1,1
23541,1,1
23542,1,1
23543,1,1
23544,1,1
23545,1,1
23546,1,1
23547,1,1
23548,1,1
23549,1,1
23550,1,1
23551,1,1
23552,1,1
23553,1,1
23554,1,1
23555,1,1
23556,1,1
23557,1,1
23558,1,1
23559,1,1
23560,1,1
23561,1,1
23562,1,1
23563,1,1
23564,1,1
23565,1,1
23566,1,1
23567,1,1
23568,1,1
23569,1,1
23570,1,1
23571,1,1
23572,1,1
23573,1,1
23574,1,1
23575,1,1
23576,1,1
23577,1,1
23578,1,1
23579,1,1
23580,1,1
23581,1,1
23582,1,1
23583,1,1
23584,1,1
23585,1,1
23586,1,1
23587,1,1
23588,1,1
23589,1,1
23590,1,1
23591,1,1
23592,1,1
23593,1,1
23594,1,1
23595,1,1
23596,1,1
23597,1,1
23598,1,1
23599,1,1
23600,1,1
23601,1,1
23602,1,1
23603,1,1
23604,1,1
23605,1,1
23606,1,1
23607,1,1
23608,1,1
23609,1,1
23610,1,1
23611,1,1
23612,1,1
23613,1,1
23614,1,1
23615,1,1
23616,1,1
23617,1,1
23618,1,1
23619,1,1
23620,1,1
23621,1,1
23622,1,1
23623,1,1
23624,1,1
23625,1,1
23626,1,1
23627,1,1
23628,1,1
23629,1,1
23630,1,1
23631,1,1
23632,1,1
23633,1,1
23634,1,1
23635,1,1
23636,1,1
23637,1,1
23638,1,1
23639,1,1
23640,1,1
23641,1,1
23642,1,1
23643,1,1
23644,1,1
23645,1,1
23646,1,1
23647,1,1
23648,1,1
23649,1,1
23650,1,1
23651,1,1
23652,1,1
23653,1,1
23654,1,1
23655,1,1
23656,1,1
23657,1,1
23658,1,1
23659,1,1
23660,1,1
23661,1,1
23662,1,1
23663,1,1
23664,1,1
23665,1,1
23666,1,1
23667,1,1
23668,1,1
23669,1,1
23670,1,1
23671,1,1
23672,1,1
23673,1,1
23674,1,1
23675,1,1
23676,1,1
23677,1,1
23678,1,1
23679,1,1
23680,1,1
23681,1,1
23682,1,1
23683,1,1
23684,1,1
23685,1,1
23686,1,1
23687,1,1
23688,1,1
23689,1,1
23690,1,1
23691,1,1
23692,1,1
23693,1,1
23694,1,1
23695,1,1
23696,1,1
23697,1,1
23698,1,1
23699,1,1
23700,1,1
23701,1,1
23702,1,1
23703,1,1
23704,1,1
23705,1,1
23706,1,1
23707,1,1
23708,1,1
23709,1,1
23710,1,1
23711,1,1
23712,1,1
23713,1,1
